1761	7
1763	3
1764	5
1765	3
1767	6
1768	7
1770	5
1771	3
1772	4
1773	4
1774	5
1776	6
1777	7
1778	3
1779	3
1780	5
1781	3
1782	6
1783	6
1784	3
1785	7
1786	3
1787	3
1788	7
1789	5
1791	3
1792	3
1793	10
1796	6
1797	5
1798	8
1799	4
1800	4
1801	5
1803	4
1804	3
1805	3
1807	3
1808	4
1810	4
1811	7
1814	6
1815	5
1816	4
1817	5
1818	4
1819	5
1820	5
1821	3
1822	4
1823	3
1824	4
1825	4
1827	9
1828	3
1829	4
1831	3
1832	6
1833	4
1834	3
1835	4
1836	3
1837	4
1838	4
1839	5
1842	3
1843	4
1844	6
1845	3
1846	5
1847	4
1848	4
1849	3
1850	4
1851	4
1852	4
1853	4
1854	3
1855	4
1856	4
1859	5
1862	5
1863	4
1864	4
1865	6
1866	7
1867	4
1868	3
1869	4
1870	8
1872	3
1873	3
1874	4
1877	4
1878	9
1879	4
1881	5
1882	3
1883	5
1885	4
1887	7
1888	6
1889	8
1890	4
1892	6
1893	4
1894	4
1895	6
1896	4
1897	4
1899	5
1900	4
1901	3
1902	3
1903	4
1904	3
1905	9
1908	10
1910	5
1912	3
1913	5
1914	3
1916	3
1917	5
1921	7
1922	9
1923	6
1924	6
1926	3
1928	3
1929	7
1930	6
1931	6
1932	9
1934	5
1935	4
1937	5
1938	4
1939	5
1940	5
1943	5
1945	5
1946	6
1947	3
1948	6
1949	6
1950	5
1951	3
1954	3
1955	4
1959	7
1961	6
1962	3
1964	4
1966	7
1967	6
1968	4
1969	5
1970	4
1971	3
1978	3
1979	8
1980	5
1982	3
1983	7
1985	3
1987	3
1990	3
1991	9
1992	3
1993	3
1994	3
1995	5
1996	4
1997	6
1998	9
1999	4
2001	7
2004	5
2005	4
2008	3
2009	3
2010	4
2011	8
2013	3
2014	8
2017	7
2018	5
2019	7
2020	3
2022	6
2023	3
2025	3
2028	6
2029	5
2030	3
2031	4
2033	4
2034	3
2035	3
2036	3
2037	3
2038	5
2040	6
2041	7
2042	6
2043	5
2044	4
2045	7
2047	5
2048	6
2049	4
2051	8
2053	3
2054	3
2055	7
2056	6
2058	4
2059	4
2061	4
2062	3
2063	6
2064	3
2065	6
2066	4
2067	4
2068	5
2069	5
2070	9
2071	4
2072	5
2073	4
2074	4
2075	3
2076	4
2077	4
2079	5
2081	3
2082	4
2083	4
2085	4
2086	6
2087	4
2089	7
2091	4
2092	5
2093	6
2094	3
2097	3
2100	6
2101	4
2102	5
2104	4
2106	5
2107	6
2108	3
2109	4
2110	3
2111	4
2113	3
2114	3
2115	3
2117	3
2119	3
2120	7
2122	4
2127	5
2128	5
2129	6
2131	6
2132	5
2133	7
2134	3
2138	7
2139	5
2140	3
2141	4
2142	5
2143	3
2144	5
2146	3
2147	4
2148	5
2149	4
2151	5
2152	5
2154	5
2155	4
2156	4
2157	4
2159	3
2160	6
2162	3
2164	9
2165	6
2166	6
2167	4
2168	3
2169	5
2170	3
2171	6
2174	3
2175	6
2176	5
2177	3
2178	5
2181	3
2183	3
2184	8
2185	4
2186	6
2187	3
2188	4
2191	4
2193	11
2194	5
2195	4
2196	5
2200	3
2201	4
2202	6
2204	5
2206	3
2207	4
2209	5
2210	5
2211	4
2212	5
2215	7
2217	3
2218	6
2219	3
2221	3
2222	7
2225	4
2226	6
2229	8
2230	4
2231	6
2232	5
2233	4
2234	6
2235	6
2236	4
2237	4
2238	4
2239	3
2240	5
2241	4
2242	4
2243	4
2244	6
2245	4
2247	3
2251	5
2252	6
2253	3
2254	5
2255	5
2256	4
2257	4
2258	3
2259	3
2260	3
2261	6
2262	4
2264	3
2265	3
2267	6
2269	3
2270	6
2271	11
2272	6
2273	7
2274	5
2276	3
2277	3
2278	3
2279	3
2284	4
2286	3
2287	4
2288	4
2289	7
2290	4
2291	5
2293	8
2294	9
2295	4
2298	8
2299	3
2300	4
2301	4
2303	3
2305	3
2306	5
2307	4
2309	4
2310	4
2311	6
2312	4
2314	5
2315	7
2316	3
2320	5
2321	4
2324	3
2325	6
2326	3
2327	4
2331	6
2332	6
2336	4
2337	6
2338	3
2339	4
2340	7
2341	5
2343	4
2344	6
2345	4
2346	5
2348	6
2349	7
2351	3
2352	3
2353	4
2355	5
2356	5
2357	7
2358	3
2359	5
2360	3
2361	4
2362	5
2363	4
2364	4
2365	5
2366	4
2369	4
2370	7
2371	3
2374	5
2375	5
2376	3
2379	3
2380	6
2381	7
2383	5
2386	4
2388	4
2389	6
2390	5
2391	6
2393	3
2394	10
2396	5
2398	3
2399	5
2400	4
2401	5
2402	3
2403	4
2404	5
2406	7
2407	3
2408	7
2410	3
2411	3
2413	6
2415	4
2416	3
2419	3
2420	3
2421	7
2424	3
2426	7
2427	3
2428	6
2430	3
2431	5
2432	7
2433	7
2434	3
2435	5
2436	4
2437	5
2439	4
2440	9
2441	6
2443	7
2444	3
2445	4
2446	4
2447	7
2448	6
2449	4
2450	3
2451	3
2452	3
2453	6
2454	7
2457	3
2459	3
2460	4
2463	3
2464	4
2466	4
2467	6
2469	4
2470	4
2471	3
2472	4
2475	6
2476	5
2477	3
2479	5
2480	5
2483	4
2484	5
2485	3
2489	4
2490	3
2492	7
2494	4
2495	4
2496	4
2499	5
2500	3
2502	3
2504	5
2505	4
2506	4
2507	4
2508	4
2509	4
2510	4
2511	8
2512	6
2513	4
2514	3
2515	5
2517	9
2518	4
2519	6
2520	3
2521	3
2522	3
2523	5
2524	10
2525	5
2528	3
2530	4
2532	3
2533	3
2534	6
2535	5
2536	3
2537	3
2538	3
2540	6
2541	3
2542	3
2543	4
2544	4
2545	6
2547	5
2548	4
2549	7
2550	7
2551	3
2552	5
2553	6
2555	7
2556	4
2557	3
2559	3
2560	6
2561	4
2562	4
2563	4
2564	4
2565	4
2568	7
2569	3
2570	5
2571	3
2573	5
2574	4
2577	4
2578	7
2579	3
2580	5
2581	5
2584	8
2585	4
2587	5
2589	7
2590	5
2592	6
2593	3
2594	4
2595	5
2597	7
2599	4
2600	7
2601	6
2602	6
2604	5
2606	3
2608	4
2610	3
2611	3
2612	7
2613	6
2616	4
2617	7
2618	5
2619	3
2620	4
2622	3
2623	3
2625	10
2627	3
2629	5
2630	3
2631	3
2632	9
2633	6
2639	3
2641	5
2642	3
2643	5
2644	3
2645	8
2646	3
2648	5
2649	4
2650	4
2652	3
2653	5
2654	6
2656	5
2659	5
2661	4
2662	3
2663	9
2664	3
2666	7
2669	4
2671	4
2672	5
2673	4
2674	3
2675	3
2676	5
2678	4
2679	3
2680	4
2681	3
2682	5
2683	3
2685	5
2687	4
2688	5
2689	4
2690	7
2691	5
2692	3
2693	4
2694	6
2695	3
2696	5
2698	3
2699	5
2700	4
2701	5
2702	4
2703	4
2705	3
2706	8
2707	7
2709	4
2711	3
2712	5
2713	5
2715	6
2716	7
2718	8
2719	5
2723	4
2726	4
2727	5
2729	7
2730	4
2732	4
2733	3
2736	7
2738	7
2741	4
2742	3
2743	7
2744	3
2745	6
2746	7
2747	6
2749	3
2750	3
2751	5
2753	3
2754	3
2755	6
2756	4
2757	3
2758	9
2760	9
2761	6
2762	4
2763	4
2764	6
2765	5
2766	3
2769	5
2771	3
2772	7
2774	3
2775	4
2777	4
2778	4
2779	6
2781	6
2782	3
2784	5
2785	5
2786	3
2787	6
2788	4
2789	8
2790	3
2792	4
2794	7
2795	5
2796	5
2798	4
2799	8
2800	5
2801	4
2802	4
2803	5
2804	4
2805	4
2806	4
2807	4
2808	3
2810	6
2811	6
2813	5
2814	7
2815	4
2816	8
2817	3
2818	3
2824	3
2825	5
2829	3
2830	4
2831	4
2832	5
2834	4
2835	7
2836	5
2837	5
2838	3
2839	3
2840	6
2843	4
2846	3
2847	6
2849	5
2850	4
2851	9
2854	4
2855	8
2857	6
2860	6
2861	5
2862	3
2863	3
2864	4
2865	3
2867	5
2868	8
2869	4
2870	5
2871	4
2872	3
2873	6
2874	4
2875	3
2876	5
2879	5
2880	3
2882	4
2883	4
2884	4
2885	5
2888	4
2893	5
2897	3
2898	3
2899	4
2900	4
2901	4
2902	3
2903	3
2904	4
2906	5
2907	7
2908	3
2909	5
2910	5
2912	5
2914	4
2916	4
2918	8
2920	5
2921	3
2922	3
2924	4
2925	7
2926	3
2927	5
2928	4
2930	4
2932	4
2934	4
2935	4
2937	7
2938	3
2939	3
2940	4
2941	6
2942	3
2943	4
2944	4
2946	8
2947	3
2948	4
2950	6
2951	3
2952	5
2954	3
2955	6
2956	5
2957	7
2958	5
2960	9
2961	6
2962	4
2964	5
2967	3
2969	4
2971	3
2973	5
2974	4
2975	5
2977	4
2978	5
2979	4
2980	3
2981	4
2982	5
2984	4
2986	5
2989	4
2990	9
2991	5
2993	6
2996	6
2997	5
2999	3
3002	5
3003	3
3005	5
3006	3
3009	6
3010	5
3011	5
3012	3
3013	5
3014	5
3015	4
3016	3
3017	3
3018	3
3020	3
3021	4
3022	4
3023	3
3025	4
3026	5
3027	4
3028	6
3029	3
3030	4
3031	5
3033	3
3034	5
3035	6
3036	3
3038	5
3039	4
3041	5
3042	7
3044	7
3045	4
3046	6
3048	6
3050	9
3051	4
3053	3
3054	7
3058	3
3059	4
3060	3
3061	4
3062	4
3063	5
3065	3
3066	6
3067	5
3068	3
3071	4
3072	5
3075	3
3077	6
3079	4
3081	5
3082	10
3083	4
3084	7
3086	4
3087	3
3088	3
3089	5
3090	9
3092	3
3094	8
3095	6
3096	3
3099	5
3100	5
3101	6
3102	4
3104	6
3106	3
3107	7
3109	4
3111	6
3112	4
3113	5
3115	7
3116	5
3117	4
3118	3
3119	6
3120	10
3122	9
3123	4
3127	4
3128	4
3129	3
3130	3
3132	4
3133	4
3135	3
3137	8
3138	4
3139	7
3140	6
3141	7
3142	5
3144	4
3145	4
3148	4
3150	3
3151	3
3153	6
3154	5
3156	3
3157	3
3158	4
3159	3
3160	5
3161	4
3164	6
3165	5
3166	6
3167	3
3168	5
3170	3
3172	3
3175	6
3176	6
3178	5
3180	10
3181	6
3182	5
3183	3
3184	7
3185	4
3186	5
3188	3
3189	7
3190	4
3193	4
3194	6
3195	3
3200	4
3201	6
3202	3
3203	5
3204	5
3205	5
3206	6
3207	4
3208	5
3209	5
3210	3
3213	3
3214	4
3215	4
3217	3
3219	3
3220	5
3221	9
3222	4
3224	4
3225	7
3226	4
3227	5
3229	3
3232	7
3235	3
3236	4
3237	4
3241	3
3242	3
3244	3
3245	5
3246	8
3247	7
3248	10
3251	7
3252	5
3254	4
3255	6
3256	4
3258	6
3259	4
3260	3
3262	4
3263	3
3264	5
3266	7
3267	4
3268	7
3271	3
3273	3
3275	3
3276	4
3277	3
3279	3
3280	3
3281	3
3282	5
3283	4
3284	7
3287	4
3288	3
3289	10
3292	3
3293	3
3294	6
3295	3
3296	5
3297	5
3298	4
3299	4
3300	4
3302	3
3303	3
3304	3
3305	3
3306	7
3307	4
3308	9
3309	7
3310	4
3311	3
3312	4
3313	3
3315	5
3316	3
3317	3
3320	3
3321	5
3322	6
3323	4
3324	5
3325	5
3327	6
3328	4
3329	5
3334	4
3337	5
3338	4
3339	3
3342	4
3343	5
3344	5
3346	3
3347	5
3348	6
3349	3
3352	3
3353	6
3354	6
3356	6
3357	3
3358	5
3360	3
3361	9
3363	6
3364	5
3365	6
3368	3
3369	5
3370	4
3375	3
3378	4
3380	6
3382	3
3383	3
3384	5
3385	4
3386	4
3387	3
3389	5
3390	5
3393	6
3394	3
3396	5
3397	3
3398	4
3399	4
3400	3
3401	3
3402	9
3403	3
3405	4
3406	3
3407	4
3409	4
3410	7
3411	4
3413	5
3414	4
3416	5
3419	3
3420	3
3421	4
3423	4
3424	3
3425	3
3426	4
3427	4
3428	3
3429	6
3430	4
3433	3
3435	5
3437	6
3438	6
3439	5
3442	5
3443	4
3445	3
3447	4
3449	3
3450	7
3451	4
3452	4
3455	3
3456	5
3458	5
3459	4
3460	4
3462	9
3463	4
3465	9
3467	6
3468	4
3469	5
3470	3
3471	4
3472	3
3473	3
3474	7
3475	4
3476	6
3479	4
3480	5
3481	4
3482	3
3483	6
3484	10
3485	3
3486	5
3487	6
3488	3
3489	5
3491	7
3493	4
3494	3
3495	8
3496	4
3497	5
3498	4
3499	8
3500	5
3502	5
3504	4
3505	6
3507	7
3508	7
3509	4
3511	7
3515	5
3516	3
3517	8
3518	6
3519	3
3520	4
3521	4
3523	7
3524	5
3526	5
3527	3
3528	3
3529	7
3530	3
3531	5
3532	3
3534	3
3535	5
3537	6
3538	3
3539	6
3540	3
3543	6
3544	5
3545	4
3546	3
3547	3
3548	7
3549	8
3550	3
3551	3
3552	5
3553	3
3554	4
3556	4
3557	4
3558	4
3559	5
3560	7
3561	4
3562	5
3563	4
3564	3
3568	4
3569	3
3570	4
3571	6
3573	4
3574	6
3575	5
3577	3
3579	5
3581	7
3582	6
3583	7
3584	7
3586	3
3587	5
3588	4
3589	6
3590	6
3591	3
3592	5
3593	10
3595	7
3596	5
3597	3
3599	5
3600	6
3601	4
3603	4
3604	6
3608	4
3609	5
3612	6
3613	4
3614	5
3615	4
3616	3
3617	5
3619	5
3620	4
3621	7
3622	5
3629	6
3633	5
3635	7
3636	3
3637	3
3639	4
3640	3
3641	3
3642	3
3643	5
3644	3
3645	4
3646	4
3649	7
3651	6
3653	4
3656	3
3657	8
3659	4
3660	4
3661	4
3662	4
3663	8
3664	3
3666	5
3667	4
3668	6
3669	4
3670	4
3671	3
3672	3
3673	4
3674	4
3675	5
3677	5
3678	3
3679	6
3680	4
3681	4
3682	6
3683	5
3684	6
3685	3
3686	4
3687	5
3688	3
3689	4
3691	5
3692	5
3693	3
3694	5
3695	4
3697	4
3698	5
3699	3
3701	4
3703	4
3704	5
3705	4
3708	3
3709	5
3710	3
3712	3
3713	4
3715	3
3716	4
3717	4
3718	6
3719	6
3720	3
3721	5
3722	3
3724	3
3727	5
3728	6
3730	4
3731	4
3732	7
3735	4
3736	4
3737	11
3738	4
3739	3
3741	4
3743	6
3744	3
3745	6
3746	5
3748	4
3749	4
3750	3
3751	3
3752	6
3755	3
3756	5
3757	7
3758	6
3759	4
3760	5
3761	8
3762	5
3763	5
3764	6
3765	3
3766	3
3767	4
3768	7
3769	4
3772	4
3773	3
3774	4
3775	5
3776	6
3778	5
3779	6
3781	3
3782	7
3783	7
3784	3
3785	4
3786	5
3787	3
3789	4
3790	6
3793	8
3794	4
3795	3
3797	6
3799	3
3800	3
3801	3
3803	6
3804	4
3805	3
3808	5
3809	4
3811	7
3812	8
3814	3
3815	4
3816	4
3817	5
3818	5
3821	4
3822	5
3827	6
3828	4
3829	3
3830	9
3831	4
3832	5
3835	7
3838	3
3839	3
3840	5
3841	6
3842	4
3843	4
3844	7
3846	5
3847	5
3848	5
3849	5
3850	4
3851	4
3852	3
3854	3
3855	8
3856	6
3857	5
3861	3
3862	6
3863	6
3864	7
3866	5
3867	3
3869	3
3871	3
3872	10
3876	3
3877	6
3878	5
3879	7
3881	5
3882	5
3886	3
3890	4
3891	5
3893	5
3894	4
3895	3
3896	4
3897	5
3898	4
3899	5
3900	5
3902	3
3903	6
3904	3
3905	7
3907	3
3909	6
3910	4
3911	6
3912	3
3913	4
3914	3
3915	10
3916	3
3917	5
3918	6
3919	4
3920	4
3921	4
3922	5
3923	3
3924	3
3926	6
3927	3
3928	3
3929	4
3931	5
3934	4
3935	3
3937	5
3938	7
3942	8
3945	3
3946	5
3947	5
3948	5
3950	5
3952	4
3953	4
3956	6
3957	7
3958	3
3959	6
3960	7
3961	4
3962	5
3963	5
3965	4
3966	5
3967	7
3971	5
3972	6
3973	6
3974	3
3976	6
3980	3
3982	7
3985	5
3986	5
3987	4
3989	3
3996	3
3997	4
3998	6
3999	5
4001	3
4002	6
4003	4
4006	4
4007	4
4008	4
4009	4
4012	3
4013	4
4014	4
4015	7
4017	4
4018	7
4019	8
4021	3
4022	3
4024	6
4025	4
4028	4
4030	5
4031	3
4033	3
4034	3
4035	4
4036	5
4037	4
4038	3
4039	4
4040	4
4041	3
4042	6
4044	4
4045	4
4046	4
4048	3
4049	3
4050	3
4056	6
4058	3
4059	3
4060	3
4061	3
4064	3
4065	6
4066	4
4067	3
4068	4
4069	3
4070	3
4071	4
4073	5
4074	4
4075	4
4076	5
4077	6
4078	6
4079	3
4080	4
4081	3
4082	5
4084	5
4085	4
4086	5
4088	4
4089	3
4090	3
4091	6
4092	4
4094	4
4095	3
4096	4
4097	6
4098	4
4100	3
4101	4
4102	6
4103	4
4104	7
4105	4
4106	5
4107	4
4108	5
4109	6
4110	6
4112	5
4113	6
4114	4
4115	4
4116	3
4117	6
4119	4
4120	5
4121	6
4122	4
4124	7
4125	5
4126	3
4127	4
4129	7
4130	6
4131	4
4132	4
4133	6
4134	6
4136	3
4137	9
4138	5
4140	3
4144	4
4145	3
4146	6
4147	4
4148	5
4149	4
4150	4
4152	5
4153	7
4154	4
4155	6
4156	4
4159	3
4160	6
4162	4
4163	6
4164	4
4165	8
4166	4
4167	3
4169	6
4170	5
4171	3
4172	3
4176	3
4177	3
4178	7
4179	3
4180	6
4182	6
4183	6
4184	3
4187	8
4190	9
4191	6
4192	5
4193	4
4194	6
4195	3
4196	5
4197	6
4199	4
4201	6
4202	6
4204	4
4206	7
4207	4
4211	5
4212	5
4213	3
4214	6
4215	4
4216	5
4217	10
4218	4
4219	4
4220	5
4221	4
4222	4
4223	7
4224	6
4226	4
4227	3
4228	5
4229	3
4230	4
4232	4
4233	4
4234	6
4235	7
4236	4
4238	3
4240	5
4242	3
4243	6
4244	5
4245	4
4246	3
4249	5
4251	6
4252	3
4254	3
4255	5
4256	3
4257	6
4258	5
4259	5
4260	4
4261	5
4262	7
4264	4
4265	5
4266	5
4267	6
4268	5
4269	3
4270	3
4272	9
4273	4
4274	6
4275	5
4277	7
4280	5
4281	5
4283	3
4284	3
4285	4
4286	4
4288	5
4289	3
4290	3
4291	6
4292	7
4293	7
4294	6
4295	3
4296	4
4297	8
4298	3
4299	6
4300	3
4301	4
4302	7
4303	9
4304	3
4305	6
4306	4
4308	6
4310	3
4312	5
4313	4
4314	7
4316	8
4318	3
4319	6
4320	5
4321	6
4322	5
4323	5
4324	4
4325	4
4326	5
4328	3
4329	3
4330	6
4331	3
4334	5
4335	7
4336	6
4337	3
4338	11
4339	3
4340	6
4341	3
4342	5
4344	3
4345	3
4348	5
4349	4
4351	4
4352	4
4353	6
4355	4
4356	3
4357	3
4358	3
4359	3
4360	3
4361	4
4362	6
4363	3
4364	9
4367	5
4368	4
4369	4
4370	3
4371	4
4372	4
4373	3
4375	5
4376	10
4380	4
4381	3
4384	4
4387	8
4388	4
4389	7
4391	6
4392	5
4394	4
4395	3
4397	4
4398	5
4400	3
4401	4
4403	5
4404	3
4406	8
4407	3
4408	4
4410	4
4412	6
4413	3
4414	3
4415	4
4416	7
4417	4
4418	4
4420	3
4424	3
4426	7
4427	5
4428	3
4430	5
4431	5
4432	5
4433	5
4434	6
4435	4
4437	9
4439	3
4440	6
4441	6
4442	5
4443	3
4444	5
4445	6
4448	5
4449	3
4450	3
4453	8
4455	8
4456	5
4459	5
4460	3
4461	4
4462	4
4463	4
4464	8
4466	3
4467	4
4468	4
4469	3
4470	5
4471	4
4473	4
4474	4
4478	3
4479	4
4482	3
4484	3
4485	4
4486	6
4487	7
4488	3
4489	3
4492	4
4493	4
4494	9
4495	7
4498	5
4499	6
4500	4
4501	5
4502	4
4503	5
4504	5
4505	5
4508	6
4509	6
4510	7
4511	3
4512	6
4515	7
4520	3
4522	3
4523	6
4524	8
4525	6
4526	9
4527	5
4529	4
4531	7
4532	3
4533	3
4535	3
4536	4
4537	6
4538	4
4539	3
4540	5
4541	4
4542	3
4543	3
4544	5
4546	4
4548	7
4550	6
4552	3
4554	4
4555	5
4556	4
4557	4
4558	3
4559	4
4561	4
4563	5
4564	6
4566	6
4567	6
4569	3
4571	3
4572	5
4573	7
4574	6
4575	4
4576	4
4577	3
4578	4
4579	5
4582	4
4584	5
4585	5
4586	3
4588	5
4589	5
4591	3
4592	6
4593	4
4594	7
4596	5
4597	3
4598	5
4600	3
4601	7
4603	4
4605	3
4606	5
4607	3
4608	4
4610	4
4613	4
4614	5
4616	6
4617	3
4618	5
4620	3
4622	4
4623	7
4624	7
4626	3
4628	7
4629	4
4632	5
4633	4
4634	3
4635	4
4636	4
4637	5
4638	4
4640	3
4641	5
4643	6
4645	8
4646	6
4648	4
4649	5
4650	5
4651	3
4652	4
4654	3
4655	4
4656	9
4657	5
4658	3
4659	4
4660	3
4661	7
4662	5
4663	3
4664	3
4665	4
4666	6
4667	8
4668	3
4669	5
4670	3
4671	8
4672	3
4673	3
4674	3
4675	4
4676	3
4677	3
4678	3
4679	7
4680	4
4681	4
4682	3
4683	9
4684	4
4685	6
4686	6
4687	4
4688	5
4689	3
4690	4
4691	3
4692	4
4693	7
4694	8
4695	9
4696	3
4697	5
4698	3
4699	6
4700	6
4704	4
4705	5
4706	3
4708	5
4709	3
4710	4
4711	4
4712	5
4715	5
4717	5
4718	3
4719	7
4720	6
4721	8
4722	5
4723	3
4725	4
4726	4
4727	4
4728	4
4729	3
4733	4
4734	3
4735	5
4736	4
4738	3
4740	4
4741	7
4742	4
4743	5
4744	5
4745	7
4746	6
4747	5
4748	5
4749	4
4750	4
4751	3
4752	3
4753	6
4756	6
4757	3
4758	4
4760	4
4761	4
4762	6
4763	3
4764	3
4765	3
4766	4
4769	5
4770	3
4771	3
4772	4
4773	7
4776	4
4778	5
4779	7
4780	7
4781	3
4782	5
4783	7
4785	5
4786	3
4787	6
4788	5
4789	5
4790	3
4793	5
4794	4
4796	5
4797	5
4798	3
4799	7
4800	5
4803	3
4804	6
4806	4
4807	6
4808	3
4809	6
4811	3
4812	4
4813	3
4814	6
4817	5
4818	3
4819	5
4820	7
4821	4
4822	6
4823	4
4825	6
4826	6
4827	4
4828	7
4830	4
4831	7
4832	5
4833	3
4835	6
4836	5
4837	4
4838	3
4839	4
4840	4
4841	4
4842	5
4843	3
4845	3
4847	4
4848	3
4849	3
4851	5
4852	8
4853	5
4854	3
4855	4
4856	3
4858	3
4859	4
4860	6
4861	3
4862	5
4864	10
4866	3
4867	5
4868	5
4869	3
4870	3
4871	3
4872	4
4873	3
4875	8
4876	3
4877	6
4878	3
4879	4
4881	3
4883	5
4886	4
4887	3
4890	5
4891	5
4892	3
4893	4
4894	3
4895	4
4896	3
4897	4
4898	3
4899	4
4901	3
4902	3
4906	4
4908	3
4910	3
4911	3
